cycle_str,t_elapsed,unix_ts,n_synced,n_pending_demap,n_demapped,n_pending_ldpc,n_ldpcd,n_decoded,n_unique,ldpc_success_pc
251129_124400,8.281,1764420248.281,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,8.293,1764420248.293,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,8.305,1764420248.305,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,8.317,1764420248.317,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,8.329,1764420248.329,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,8.341,1764420248.341,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,8.353,1764420248.353,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,8.366,1764420248.366,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,8.377,1764420248.377,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,8.39,1764420248.39,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,8.402,1764420248.402,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,8.414,1764420248.414,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,8.426,1764420248.426,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,8.438,1764420248.438,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,8.45,1764420248.45,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,8.462,1764420248.462,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,8.475,1764420248.475,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,8.487,1764420248.487,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,8.499,1764420248.499,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,8.511,1764420248.511,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,8.523,1764420248.523,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,8.535,1764420248.535,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,8.547,1764420248.547,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,8.56,1764420248.56,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,8.572,1764420248.572,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,8.584,1764420248.584,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,8.596,1764420248.596,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,8.609,1764420248.609,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,8.621,1764420248.621,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,8.633,1764420248.633,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,8.645,1764420248.645,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,8.657,1764420248.657,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,8.669,1764420248.669,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,8.681,1764420248.681,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,8.693,1764420248.693,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,8.705,1764420248.705,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,8.717,1764420248.717,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,8.729,1764420248.729,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,8.742,1764420248.742,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,8.754,1764420248.754,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,8.766,1764420248.766,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,8.779,1764420248.779,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,8.791,1764420248.791,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,8.803,1764420248.803,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,8.816,1764420248.816,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,8.828,1764420248.828,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,8.84,1764420248.84,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,8.852,1764420248.852,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,8.864,1764420248.864,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,8.877,1764420248.877,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,8.889,1764420248.889,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,8.901,1764420248.901,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,8.913,1764420248.913,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,8.925,1764420248.925,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,8.937,1764420248.937,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,8.949,1764420248.949,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,8.961,1764420248.961,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,8.973,1764420248.973,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,8.985,1764420248.985,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,8.996,1764420248.996,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.008,1764420249.008,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.02,1764420249.02,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.032,1764420249.032,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.044,1764420249.044,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.057,1764420249.057,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.069,1764420249.069,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.081,1764420249.081,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.093,1764420249.093,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.105,1764420249.105,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.117,1764420249.117,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.129,1764420249.129,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.141,1764420249.141,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.153,1764420249.153,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.166,1764420249.166,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.178,1764420249.178,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.19,1764420249.19,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.202,1764420249.202,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.215,1764420249.215,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.227,1764420249.227,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.239,1764420249.239,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.251,1764420249.251,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.263,1764420249.263,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.275,1764420249.275,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.286,1764420249.286,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.298,1764420249.298,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.316,1764420249.316,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.329,1764420249.329,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.341,1764420249.341,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.353,1764420249.353,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.365,1764420249.365,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.377,1764420249.377,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.389,1764420249.389,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.401,1764420249.401,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.413,1764420249.413,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.425,1764420249.425,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.437,1764420249.437,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.449,1764420249.449,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.461,1764420249.461,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.473,1764420249.473,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.486,1764420249.486,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.498,1764420249.498,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.51,1764420249.51,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.522,1764420249.522,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.534,1764420249.534,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.546,1764420249.546,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.558,1764420249.558,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.57,1764420249.57,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.582,1764420249.582,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.594,1764420249.594,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.606,1764420249.606,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.618,1764420249.618,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.63,1764420249.63,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.642,1764420249.642,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.654,1764420249.654,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.666,1764420249.666,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.678,1764420249.678,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.69,1764420249.69,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.702,1764420249.702,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.714,1764420249.714,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.726,1764420249.726,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.738,1764420249.738,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.75,1764420249.75,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.762,1764420249.762,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.774,1764420249.774,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.786,1764420249.786,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.797,1764420249.797,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.809,1764420249.809,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.821,1764420249.821,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.834,1764420249.834,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.846,1764420249.846,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.859,1764420249.859,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.871,1764420249.871,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.883,1764420249.883,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.896,1764420249.896,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.908,1764420249.908,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.92,1764420249.92,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.932,1764420249.932,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.944,1764420249.944,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.956,1764420249.956,626,0,0,0,104,4,3,0.0384615014793255
251129_124400,9.968,1764420249.968,626,0,0,0,104,4,3,0.0384615014793255
